SalesOrderID,SalesOrderDetailID,CarrierTrackingNumber,OrderQty,ProductID,SpecialOfferID,UnitPrice,UnitPriceDiscount,LineTotal,rowguid,ModifiedDate
71839,112030,8F89-4B1E-A8,1,916,1,31.584,0,31.584,0DCE3091-2B04-4F65-A12B-008A7ADFAE19,30-04-14 22:00
58823,67243,NA,1,998,1,539.99,0,539.99,15A007C2-B83D-45D2-9FA8-7A2A862A4F29,27-10-13 23:00
44077,1456,D160-4713-81,1,715,1,28.8404,0,28.8404,48FD5B8F-5860-4951-8081-E2D81DC3ADC7,31-07-11 22:00
48775,25223,E56E-4C8C-AA,1,759,1,469.794,0,469.794,7E57B9E8-4584-476F-A7B9-81059E178539,29-11-12 23:00
54632,52964,NA,1,922,1,3.99,0,3.99,E1CE3D2E-FAEA-44D3-AB23-A525E3B82BAC,17-08-13 22:00
63136,81915,0873-484A-AE,2,877,1,4.77,0,9.54,E7509F47-69D4-486A-8FC2-908A9484978D,30-12-13 23:00
44754,4290,2F58-4025-92,8,762,1,419.4589,0,3355.6712,7EA649F5-E7A5-4649-B13D-A217B30F1F5B,30-10-11 23:00
48682,24457,NA,1,780,1,2071.4196,0,2071.4196,C6912930-B7D7-432A-9406-613637712AE3,23-11-12 23:00
70487,107361,NA,1,878,1,21.98,0,21.98,E0A7D923-4456-4C89-B37F-FE7EAE559BBB,11-04-14 22:00
74034,118808,NA,1,859,1,24.49,0,24.49,A1F0D225-FC59-4C0B-A6A1-274FCF1CC7BF,28-05-14 22:00
66424,93269,NA,1,977,1,539.99,0,539.99,7D96EFD0-C2D2-46FA-BF90-DE1D3A6AA152,14-02-14 23:00
61238,76744,0A37-46F4-8E,8,864,1,38.1,0,304.8,AC424E91-5A77-4FE4-91DD-D28822BF225D,29-11-13 23:00
44496,2971,6ADA-4A25-AA,1,763,1,419.4589,0,419.4589,34690BB9-63FA-43AE-8503-94ECFEB6569F,30-09-11 22:00
44127,1946,E778-471D-8A,1,716,1,28.8404,0,28.8404,801B1E8B-41D3-4A13-934A-523AB5C0280B,31-07-11 22:00
53467,47223,BE84-4F9B-8E,5,876,1,72,0,360,1378D666-3985-4DE3-8E49-8B51E872F227,30-07-13 22:00
48311,22842,AAD7-4EBC-A1,8,849,1,35.994,0,287.952,F67F17B2-22B5-4805-858B-2EBEC9BCE11C,29-10-12 23:00
69508,104063,387A-4EC2-A7,7,708,1,20.994,0,146.958,C2648455-25A3-4EF1-987F-2570A8D303A8,30-03-14 22:00
53454,46826,278D-445A-99,14,864,2,36.83,0.02,505.3076,B4307EC7-B7ED-487B-BF77-59E14DB08AA2,30-07-13 22:00
59942,72665,NA,1,922,1,3.99,0,3.99,68019F78-B877-4238-B381-FABD94B25079,10-11-13 23:00
57099,61957,410F-45E9-9C,5,859,1,14.694,0,73.47,4E8B8D46-71D2-4532-9E80-FA605689D269,29-09-13 22:00
58399,66216,NA,1,712,1,8.99,0,8.99,1C94210E-FB6D-4B63-BEF2-FEE59ADC5591,20-10-13 22:00
46351,9976,9218-4521-8F,2,761,1,419.4589,0,838.9178,FE144CC5-E722-4277-A842-388AF91F95DC,29-04-12 22:00
71545,109999,NA,1,707,1,34.99,0,34.99,E5A43E7E-FBC7-46EF-A33B-78F0D8EE0606,26-04-14 22:00
57315,63553,NA,1,872,1,8.99,0,8.99,34C6647A-CF7E-4C08-879A-B803CABF7275,01-10-13 22:00
46980,13664,FAA2-449B-99,1,795,1,1308.9375,0,1308.9375,6F648767-40AA-4E2C-A1F1-A04107EE7BD8,29-06-12 22:00
74017,118770,NA,1,975,1,1700.99,0,1700.99,D0B98615-18BD-4157-9645-BF71FF9B9717,27-05-14 22:00
47450,17818,7E50-416D-A2,1,813,1,65.6018,0,65.6018,D1EF8315-EB66-48D5-B8B9-358774AF3987,30-07-12 22:00
63239,83130,AF5E-48ED-A4,3,881,1,32.394,0,97.182,63B65BB9-D24C-46C7-983A-7ACFD367E3BA,30-12-13 23:00
51842,42373,2A39-4E97-9A,2,938,1,24.294,0,48.588,D9FA0D9F-F620-4887-8D7C-C4A0AF47AFE9,29-06-13 22:00
50681,33980,C44A-4F6F-86,4,836,1,324.4527,0,1297.8108,DD23EA37-0458-4756-ABC2-80DB7895D737,29-04-13 22:00
48791,25458,9EBF-4C7E-82,1,729,1,202.332,0,202.332,A9541657-3EC4-4EA5-916A-8C3814B1A625,29-11-12 23:00
50209,31242,D138-4E7C-86,3,784,1,1229.4589,0,3688.3767,C19CC04F-F6D6-4477-B23F-AFA8BA06BD3F,29-03-13 23:00
62155,79320,NA,1,870,1,4.99,0,4.99,FBEE3CEC-714B-41A0-A2FD-91A141742B03,13-12-13 23:00
62062,79090,NA,1,930,1,35,0,35,BCD4F016-196A-47E9-81CE-F9B890D1F87C,12-12-13 23:00
64344,86405,NA,1,934,1,28.99,0,28.99,DE98DF9A-7C0B-42F8-B0D7-376D0B17A9EA,15-01-14 23:00
65232,89588,3D4B-4E94-8F,3,917,1,158.43,0,475.29,EC604580-E6EF-4473-8F56-ECE4C612DBB7,28-01-14 23:00
51844,42419,DE76-4481-AA,5,708,1,20.994,0,104.97,3602A6DC-4AB9-44B4-BB60-7FC911ECC47C,29-06-13 22:00
61235,76703,CFAF-4A60-86,2,966,1,1430.442,0,2860.884,56318393-9F73-4CF1-B070-20DC9D563B9D,29-11-13 23:00
61179,75850,1443-4268-AC,4,798,1,672.294,0,2689.176,A478A6DF-C50E-47D0-A9C6-3B08DB0676A1,29-11-13 23:00
47685,18863,CC2F-4D47-8C,13,863,2,22.0342,0.02,280.715708,12086CBC-BB9A-4016-951B-7958CE165ABE,29-08-12 22:00
51635,39015,NA,1,933,1,32.6,0,32.6,80EA399B-F5CF-4074-8D67-3C826DEA2BB8,26-06-13 22:00
69536,104632,9646-48B3-9E,4,925,1,149.874,0,599.496,EEE44CA2-942C-491E-B23F-F014AB8F1150,30-03-14 22:00
58931,68264,8C3E-4BB0-93,4,949,1,105.294,0,421.176,49053374-0321-4E83-A983-D8F239692EB4,29-10-13 23:00
44564,3858,142F-443C-90,1,755,1,874.794,0,874.794,DFB00C34-4FA4-436E-8E71-FCCA49AAB461,30-09-11 22:00
69851,105742,NA,1,870,1,4.99,0,4.99,FE7FEF99-D7BE-4F63-BC04-2142FA65EACB,02-04-14 22:00
69510,104091,20D6-41A2-8F,8,869,1,41.994,0,335.952,00D01605-91D1-4DAF-854E-F0343AED3718,30-03-14 22:00
57086,61759,9159-4FEC-A8,2,944,1,158.43,0,316.86,73778AEF-C25B-4BF6-8F91-3C261C3C4774,29-09-13 22:00
53186,46083,NA,1,929,1,29.99,0,29.99,5FD832B1-68EF-4121-8C5A-C5EFB62F2933,25-07-13 22:00
44766,4447,81D1-4AD0-8F,1,773,1,2039.994,0,2039.994,9FE1B514-F665-4218-A3AF-D032CC1D61D8,30-10-11 23:00
53926,51229,NA,1,883,1,53.99,0,53.99,9438D25E-9B50-48D4-87A5-7BF354270FD0,05-08-13 22:00
52274,43882,NA,1,872,1,8.99,0,8.99,7AAA3F90-4904-4C91-9D54-F10011531C5A,06-07-13 22:00
59211,70820,NA,1,783,1,2294.99,0,2294.99,7D83D2AF-D30C-4A49-B774-6160CD82EFBC,31-10-13 23:00
58411,66250,NA,1,712,1,8.99,0,8.99,26DC8D1B-479F-4DDF-987E-FE733A83E027,20-10-13 22:00
58962,68795,12B1-4451-9A,6,965,1,445.41,0,2672.46,0DE32815-FAE1-464D-B9A3-FEE339E5CFA8,29-10-13 23:00
45802,7933,8C6D-42B3-AA,4,711,1,20.1865,0,80.746,81404DD3-6180-48C3-ACFA-D6A2FD090928,28-02-12 23:00
46669,12225,7080-4FDD-BD,7,714,1,28.8404,0,201.8828,6C5AFC5A-889B-4F25-BFD4-2335F9AD080B,29-05-12 22:00
51774,40941,30BA-400A-89,1,868,1,41.994,0,41.994,645A80E0-4396-41E6-8FAE-15976B8F5C39,29-06-13 22:00
70661,107792,NA,1,801,1,1120.49,0,1120.49,B1FF64D7-67AA-46AA-8435-878B616016EC,13-04-14 22:00
53566,49454,3543-47B0-87,2,906,1,218.454,0,436.908,B57CF113-0821-48E4-9EDB-4767E4D5DD81,30-07-13 22:00
65235,89658,0A92-4A75-90,1,925,1,149.874,0,149.874,60DB5904-BBF0-46D4-AC4E-1AA1D71B9CF1,28-01-14 23:00
47724,19559,FDA2-4CD7-92,7,857,1,53.994,0,377.958,B847E710-FBBD-4D04-8428-BA541F49217F,29-08-12 22:00
50723,34714,9670-429D-93,1,799,1,600.2625,0,600.2625,0E9B7F83-5504-4AF6-8700-2CC2C78FA1E4,29-04-13 22:00
71892,112771,5153-412B-84,5,876,1,72,0,360,86EEC265-3C86-4ECE-B471-ACA39666B807,30-04-14 22:00
47429,17423,2D59-4D85-83,1,725,1,202.332,0,202.332,A8A884B2-C57E-495B-85BD-24C2B733918A,30-07-12 22:00
63917,85346,NA,1,922,1,3.99,0,3.99,44D646B0-5320-4385-B993-11EE7B95176D,08-01-14 23:00
63189,82533,BB3B-4D4C-A6,1,909,1,23.484,0,23.484,5665212F-65A2-42E6-AA9B-73800C335EA7,30-12-13 23:00
47677,18662,2C43-407F-B3,3,853,1,44.994,0,134.982,F9EEEDB4-6F28-4773-8030-F82C7E7F652E,29-08-12 22:00
69406,102456,E101-486C-A5,1,961,1,445.41,0,445.41,B9BAB453-83C7-4C1C-AEDF-C306A284339C,30-03-14 22:00
48778,25295,4F83-4D59-87,3,714,1,28.8404,0,86.5212,983A0630-2061-4EA0-9FAA-42EA64FC66C1,29-11-12 23:00
57626,64309,NA,1,954,1,2384.07,0,2384.07,4FF0E842-8FFF-4650-ADC3-D37214D50CEB,06-10-13 22:00
45329,6376,CFFE-4184-BD,1,747,1,714.7043,0,714.7043,E8F48CB7-0928-4944-9419-92550130FB4C,31-12-11 23:00
50220,31458,55C2-4DF0-BD,3,763,1,469.794,0,1409.382,8749DD47-3D59-4960-9830-EB81CD4BA8D9,29-03-13 23:00
47024,14625,F254-4053-A3,3,748,1,744.2727,0,2232.8181,CBA05D75-9937-4ED0-BB27-D4D91FC070EC,29-06-12 22:00
62766,80822,NA,1,711,1,34.99,0,34.99,7DD143FE-7D9F-403E-A086-B1DEBC2074CC,24-12-13 23:00
70612,107670,NA,1,873,1,2.29,0,2.29,CDE11ED4-1235-4F99-8575-F0C2B1DB4B01,13-04-14 22:00
47746,19691,NA,1,782,1,2049.0982,0,2049.0982,D369DEF6-7FCD-4B0B-876B-9DF921193DD1,30-08-12 22:00
46940,12812,6ADC-4363-B3,2,795,1,1308.9375,0,2617.875,6FDFBA20-962D-4B51-8E74-814EBA1E45B6,29-06-12 22:00
61010,75324,NA,1,981,1,769.49,0,769.49,1B4F40A9-393C-45D9-8F71-6234C24017FE,26-11-13 23:00
48332,23088,E3B0-4506-BD,2,794,1,1308.9375,0,2617.875,2D201C5A-E374-458C-ADE4-16E325FA0C76,29-10-12 23:00
49851,29842,14FB-4B97-95,2,832,1,209.256,0,418.512,AA60BB7E-BFD2-4E09-A576-5150C6A275CC,27-02-13 23:00
71894,112863,8013-4FC0-B4,8,880,1,32.994,0,263.952,562E0859-7EBD-448F-A10A-2BF92D8E84A7,30-04-14 22:00
70926,108463,NA,1,872,1,8.99,0,8.99,2F35B70F-1880-4F96-8B1B-A3B4E3C98D6D,17-04-14 22:00
46386,10409,0DC2-47FA-A1,1,716,1,28.8404,0,28.8404,8C715930-27CA-4676-8B4B-3B28A44CE840,29-04-12 22:00
71246,109265,NA,1,871,1,9.99,0,9.99,EB6F5C35-290A-4FC2-8053-F9CAD5CF8FE3,22-04-14 22:00
49151,27148,D25B-462C-8C,5,825,1,196.329,0,981.645,E812E5EE-B246-4D51-B4D6-B3F7DB7189DA,30-12-12 23:00
69927,105947,NA,1,878,1,21.98,0,21.98,B766CF2C-A295-4C99-9A69-16E54DB56CD9,03-04-14 22:00
51843,42385,2960-4D59-96,5,782,1,1376.994,0,6884.97,1B01D548-417A-4D06-AD1F-EBA9596CE29A,29-06-13 22:00
46514,10576,NA,1,770,1,699.0982,0,699.0982,38937590-90A2-455C-A2CC-1ECE4FA2D62C,17-05-12 22:00
57091,61824,46C3-4CC4-85,3,992,1,323.994,0,971.982,3834D45D-220C-426D-9537-BC445C3C909C,29-09-13 22:00
51109,36274,0EFE-4639-BE,7,865,1,38.1,0,266.7,CB0CB860-4A19-45A8-AB7F-9F9AE600F217,29-05-13 22:00
66382,93177,NA,1,980,1,769.49,0,769.49,EBC240AA-02D3-4F7E-AEE1-BFC14DCA22EF,14-02-14 23:00
46725,12438,NA,1,790,2,2443.35,0,2443.35,B5BA5FA0-4B2C-4DE8-91AB-270912ADBCCC,03-06-12 22:00
62688,80648,NA,1,883,1,53.99,0,53.99,A933F9F2-83B2-45D3-A1B4-0243598AECE1,22-12-13 23:00
60200,73292,NA,1,923,1,4.99,0,4.99,C5409E9A-F03D-4DF7-A2D8-DE05CAA1A819,14-11-13 23:00
63946,85425,NA,1,929,1,29.99,0,29.99,652BE27C-3830-462A-A0CA-CFCE8F9A2BB4,08-01-14 23:00
58018,65262,NA,1,712,1,8.99,0,8.99,0622673D-397A-4CD6-91CB-E69B52CD31FB,13-10-13 22:00
65267,90098,7DE6-4C07-9D,2,957,1,1430.442,0,2860.884,8F200061-0B50-43CD-B418-8472C244606A,28-01-14 23:00
46643,11553,49E8-4C7A-85,8,790,1,1466.01,0,11728.08,0DD5FE3E-DEDB-4D58-A010-CFE3571F552A,29-05-12 22:00
44535,3504,26EF-4A69-B0,1,756,1,874.794,0,874.794,AEA27637-1723-40C1-9AA7-429E3FBED133,30-09-11 22:00
59178,70731,NA,1,930,1,35,0,35,5F60A2E6-59D2-42AA-A983-352257D97FC4,30-10-13 23:00
53792,50897,NA,1,866,1,63.5,0,63.5,3300CA12-B88D-43D1-BEA8-B9AC8B88BA2F,02-08-13 22:00
71572,110070,NA,1,921,1,4.99,0,4.99,807CAF1E-8C39-43D6-A305-A00E17797770,27-04-14 22:00
69422,102765,BF3A-4F54-82,2,949,1,105.294,0,210.588,4AF327FB-44EA-4A77-B54B-EC361BBC1E86,30-03-14 22:00
57076,61534,4D9A-45E4-88,1,838,1,858.9,0,858.9,B0189C9C-8935-4222-9AD2-CA556FCAA094,29-09-13 22:00
70336,106967,NA,1,883,1,53.99,0,53.99,EB23972F-3F23-49B1-A3F1-D42071E6F2C3,09-04-14 22:00
74691,120302,NA,1,878,1,21.98,0,21.98,37E235B3-6C08-49D6-9174-5B62AFF4AAEC,16-06-14 22:00
71881,112565,8EDF-4F9F-97,2,949,1,105.294,0,210.588,9CD456AB-E2AA-496B-9F8C-9219DA4F9A79,30-04-14 22:00
69509,104086,3683-45BF-B7,2,972,1,728.91,0,1457.82,45F3AE4E-742A-415A-89B1-CF72275F80D8,30-03-14 22:00
68257,99347,NA,1,998,1,539.99,0,539.99,A7308565-A492-487E-ABB3-EE9D97A58C14,13-03-14 23:00
46662,11999,07F7-472E-AC,5,850,1,35.994,0,179.97,7046BEE9-DC40-4A71-BEF0-07D01EF18978,29-05-12 22:00
57076,61527,4D9A-45E4-88,2,795,1,1466.01,0,2932.02,194F5386-1637-4C30-9A9F-834DBFB6B087,29-09-13 22:00
50280,32401,7938-4E14-A7,2,860,1,14.1289,0,28.2578,4204BCD9-A30E-4AA1-9235-5611DE9AFF99,29-03-13 23:00
47027,14678,1A9C-4166-A7,4,726,1,202.332,0,809.328,D4B521F3-12D6-4718-BFF8-7996AC343746,29-06-12 22:00
48386,23934,7AB1-4817-8F,2,764,1,469.794,0,939.588,0A060B32-253F-46AC-B294-427B0FB0A56D,29-10-12 23:00
58532,66540,NA,1,922,1,3.99,0,3.99,5222D213-6C1D-482A-9FE8-0AB72B8B6E8E,22-10-13 22:00
67374,97152,NA,1,712,1,8.99,0,8.99,286577E1-4A9F-4C24-B515-41248672A5B9,28-02-14 23:00
59046,70036,E122-49CE-A7,1,822,1,356.898,0,356.898,81124DA4-CDFA-4BAD-922C-A3F3FE638594,29-10-13 23:00
48339,23234,EAB2-42EA-9C,2,716,1,28.8404,0,57.6808,FB547DCE-1C31-487C-A6C5-22A7C3570461,29-10-12 23:00
46931,12665,EE3D-4B0A-B6,1,807,1,74.838,0,74.838,F76DCA39-DF28-4083-8307-8FFC5E2A34D7,29-06-12 22:00
51148,37222,1D20-490E-98,2,954,14,953.628,0.2,1525.8048,1E4A4AA4-1C09-4DC9-BADF-86EF1626E2F4,29-05-13 22:00
47668,18504,7CB5-4904-AD,8,712,1,5.1865,0,41.492,B47A7B3E-5695-4FB3-9EA4-768B6F3A9E8B,29-08-12 22:00
71261,109300,NA,1,966,1,2384.07,0,2384.07,EE678A93-2D51-4C16-B3E9-42A85E77F309,22-04-14 22:00
62533,80250,NA,1,930,1,35,0,35,481AC26B-5101-494F-BADD-AF4CD55FCC4C,20-12-13 23:00
59132,70618,NA,1,932,1,24.99,0,24.99,8B3C1D09-13A6-425D-8356-35133DC89BBB,29-10-13 23:00
71672,110305,NA,1,870,1,4.99,0,4.99,3E84DE65-03AE-4E16-8D35-66FCB62EB702,28-04-14 22:00
65237,89700,5F94-404B-AE,1,722,1,202.332,0,202.332,03F8FB03-7AEF-4512-9BB0-320263299013,28-01-14 23:00
63530,84390,NA,1,930,1,35,0,35,4370F7BF-80A5-4540-BFBA-3C9EA3C9D995,02-01-14 23:00
71908,113057,FE06-44A0-AE,1,938,1,24.294,0,24.294,77EBFDC6-6732-4DFA-9F22-33C00F004EA2,30-04-14 22:00
47373,16434,93C8-4034-BB,1,828,1,214.236,0,214.236,C746E01F-4800-4A7C-8077-6EFCEBB50C70,30-07-12 22:00
45799,7899,4DE8-4B9B-A1,1,707,1,20.1865,0,20.1865,2766971E-838E-418D-83CC-BA4CE65B0BD0,28-02-12 23:00
66060,92377,NA,1,800,1,1120.49,0,1120.49,D703AD03-0958-4BD4-861E-7DE5D7972042,08-02-14 23:00
52944,45514,NA,1,932,1,24.99,0,24.99,8EE6718E-3025-452C-B7BD-BFA150D061C3,20-07-13 22:00
61199,76157,EFA0-4D12-A2,1,868,1,41.994,0,41.994,02D02E84-C831-4FD3-9021-CE44ADFBA4E8,29-11-13 23:00
51154,37399,2A76-4451-99,6,797,1,672.294,0,4033.764,9BCE9675-05A7-4377-93ED-FB3F67223BA1,29-05-13 22:00
69259,101874,NA,1,932,1,24.99,0,24.99,063DD792-258C-4B8E-94C0-1F78360BFF1D,28-03-14 23:00
47962,19936,3B2C-487D-99,3,783,1,1229.4589,0,3688.3767,AC73D63E-E0DF-49A5-95B6-DFBAEE0F4126,29-09-12 22:00
48158,22315,NA,1,763,1,782.99,0,782.99,A6F8AA6C-54FD-496D-85EB-2DCDE7F42818,09-10-12 22:00
59471,71484,NA,1,955,1,2384.07,0,2384.07,0E411BE5-0CE3-4BF4-A658-9A39C0B9CA21,03-11-13 23:00
43684,244,8C01-4CC0-A9,2,762,1,419.4589,0,838.9178,A197324F-82E2-45DA-8B93-1921298EEDD3,30-05-11 22:00
44013,1379,NA,1,751,1,3578.27,0,3578.27,6D2BA3D9-A57A-4D83-ACB2-6BAF61CB4B2A,19-07-11 22:00
60781,74756,NA,1,708,1,34.99,0,34.99,6D94714B-B41B-40ED-AE05-D0823181D84E,23-11-13 23:00
69526,104358,E43D-4369-A8,17,711,3,19.2445,0.05,310.798675,E0673A46-F355-4BD9-8E13-04CE1A305B08,30-03-14 22:00
50689,34177,20BC-4161-86,4,762,1,469.794,0,1879.176,C6735D62-4AEC-4F6A-A36E-2D430B32F6EB,29-04-13 22:00
45000,5114,NA,1,751,1,3578.27,0,3578.27,FA77A44F-0F02-4C8F-89FE-1985C99BCE77,24-11-11 23:00
70374,107070,NA,1,883,1,53.99,0,53.99,282760CC-E0D4-4759-84B8-EC7F660E8BF0,09-04-14 22:00
56537,59230,NA,1,872,1,8.99,0,8.99,556952A2-48EC-4969-94F1-4971D59FBA77,19-09-13 22:00
58290,65939,NA,1,929,1,29.99,0,29.99,F60CE525-8F55-4D9D-9026-D8C807B282E0,19-10-13 22:00
57263,63429,NA,1,708,1,34.99,0,34.99,90CE4CEB-9B56-4F1A-839F-AC0C8DC05B86,30-09-13 22:00
47962,19929,3B2C-487D-99,3,807,1,74.838,0,224.514,A66E7728-4CEF-43DC-BAC7-D63C35D83F75,29-09-12 22:00
48748,24721,4FC9-469B-88,8,863,1,22.794,0,182.352,B531C6A6-360D-45D0-BEF6-B896E0560705,29-11-12 23:00
45801,7924,588D-487D-A4,4,774,1,2039.994,0,8159.976,17F493E9-6068-40EA-9819-9FD2D45FAB05,28-02-12 23:00
63285,83695,6316-44BB-8E,1,977,1,323.994,0,323.994,4973A899-1169-45C9-AD78-90D72B117908,30-12-13 23:00
49548,28878,0BD9-4A6D-8E,2,761,1,469.794,0,939.588,E4E075DE-43E3-494E-A107-207E76A0378E,27-01-13 23:00
50896,35373,NA,1,780,1,2071.4196,0,2071.4196,C3832E37-CBA2-4F0E-999F-7005B147D7E6,11-05-13 22:00
69408,102469,8DF5-4377-9D,4,920,1,158.43,0,633.72,9580B296-69FA-456F-AA4C-BF490F25358A,30-03-14 22:00
57083,61665,37CC-47DA-BC,2,738,1,202.332,0,404.664,F2A0F64A-37F2-4C78-95C9-830489C72ED3,29-09-13 22:00
59312,71093,NA,1,929,1,29.99,0,29.99,BD3B01D8-97A4-4DA7-915B-0CB7A1F2D160,01-11-13 23:00
65269,90124,999D-45C9-AA,2,783,1,1376.994,0,2753.988,E8907BDC-F225-4C37-80EE-141B0139AEDF,28-01-14 23:00
55571,56792,NA,1,928,1,24.99,0,24.99,28121779-ABEA-44BE-92DF-2912BEB71C32,02-09-13 22:00
53459,47001,9828-4F27-B0,6,877,1,4.77,0,28.62,9C93638F-A794-46C1-8955-B79F06CA14ED,30-07-13 22:00
51104,36113,D008-4004-A4,8,864,1,38.1,0,304.8,5D9FDD00-EE8A-4450-8B2D-C1CEDFEDFA12,29-05-13 22:00
69553,104857,481A-4C8D-9D,1,876,1,72,0,72,5066B051-83A4-4AB5-8E4C-8FA7D5105FCD,30-03-14 22:00
58453,66344,NA,1,974,1,1700.99,0,1700.99,69DB9C04-8EC9-40AD-AF62-FA8EA596A6B2,21-10-13 22:00
67320,96585,771C-4E57-91,4,738,1,202.332,0,809.328,9349B846-C77B-4BB8-A763-63E58443ECF8,28-02-14 23:00
55268,55184,47E6-44B3-A4,7,948,1,63.9,0,447.3,26C9A2CD-5143-4477-BB36-730EE54E7E56,29-08-13 22:00
70118,106420,NA,1,870,1,4.99,0,4.99,549FF24A-DADB-48DC-AAF2-EB6F96930959,06-04-14 22:00
57374,63696,NA,1,929,1,29.99,0,29.99,9481A4DD-387C-4DF3-87B0-F38E0C7F5B3E,02-10-13 22:00
52308,43975,NA,1,873,2,2.29,0,2.29,E9D97EBB-5367-4188-9E2B-41D88D8C39BF,07-07-13 22:00
47979,20195,33B2-4238-8F,3,852,1,44.994,0,134.982,AE2632CF-0243-4556-AF47-8F3EFE3CAD9B,29-09-12 22:00
50226,31639,75E5-4EFD-A7,1,798,1,600.2625,0,600.2625,DEB32A57-8F4B-466B-98B6-376C3FADDDD2,29-03-13 23:00
65310,90448,65CB-474A-9D,2,974,1,1020.594,0,2041.188,5E76440F-CE6F-4FB2-871C-EC456FF267AC,28-01-14 23:00
48347,23367,40D2-4DF5-93,3,714,1,28.8404,0,86.5212,8BA71B3D-17F7-4DB9-8B5D-687F4EA8575A,29-10-12 23:00
70450,107265,NA,1,966,1,2384.07,0,2384.07,099AE40D-F4ED-4E51-ABB6-D1AF6A03D4B4,10-04-14 22:00
51746,40311,719B-4DC5-B3,3,999,1,323.994,0,971.982,F75A6CF5-E6F4-4C0C-A6A6-943C7C4D4A82,29-06-13 22:00
67994,98702,NA,1,933,1,32.6,0,32.6,3CED18C0-E3EA-4B27-945D-80B588F5E856,09-03-14 23:00
51298,38089,NA,1,870,1,4.99,0,4.99,28141590-5C8D-4EF8-A657-4556226F378C,05-06-13 22:00
64710,87356,NA,1,930,1,35,0,35,B1FAFBB5-7C34-489A-AF25-C3D797417450,20-01-14 23:00
61567,77866,NA,1,932,1,24.99,0,24.99,17CFCCC6-5AFC-46F2-AFD0-234353BBB0D9,04-12-13 23:00
55276,55327,81AA-41E5-B0,6,970,1,728.91,0,4373.46,4F094176-2FB1-4594-9829-11B4324E8A84,29-08-13 22:00
72323,114473,NA,1,934,1,28.99,0,28.99,6368C2EF-BE99-4D17-83D1-6B1B413A8D74,05-05-14 22:00
49274,27499,NA,1,784,2,2049.0982,0,2049.0982,A226C91F-1E6C-4192-B0AE-BF7F00596F75,08-01-13 23:00
50313,33047,B452-44E9-91,3,813,1,65.6018,0,196.8054,1E6BE752-7248-4FCA-9DAE-90B1B4DD4480,29-03-13 23:00
49099,26385,D567-4CCE-A4,5,792,1,1308.9375,0,6544.6875,79C8CD11-A686-4E0D-A9DE-ECF1E1B64B4B,30-12-12 23:00
63194,82565,A6B4-4109-B0,2,910,1,31.584,0,63.168,9030AD5E-4057-4F5A-862A-176395F3E104,30-12-13 23:00
56981,60283,NA,1,921,1,4.99,0,4.99,65876703-5925-4E01-92FB-B4E251C4F16B,28-09-13 22:00
60066,72983,NA,1,873,1,2.29,0,2.29,A2AEDEFB-2C87-4E4A-A9A3-845B3224DDCA,12-11-13 23:00
43862,667,68A2-4B5C-A7,2,748,1,722.5949,0,1445.1898,DA7BC15A-6B07-402B-9895-9B032F41A425,30-06-11 22:00
46930,12651,73DA-4549-8B,4,824,1,141.615,0,566.46,A6A70952-5F3B-4888-82D1-D945CAB8234C,29-06-12 22:00
73779,118184,NA,1,800,1,1120.49,0,1120.49,D0E1B6C9-6C55-4066-9585-A202186AE8F1,24-05-14 22:00
48760,24946,D682-4FD4-94,3,712,1,5.1865,0,15.5595,15034375-F455-49EE-8B1B-990C2E627995,29-11-12 23:00
74971,120951,NA,1,931,1,21.49,0,21.49,60F6AA62-873A-47EF-B34A-42104C61E68E,25-06-14 22:00
65544,91133,NA,1,800,1,1120.49,0,1120.49,8FAC46CD-EEFD-4E52-8167-6E2D80DAEE96,31-01-14 23:00
69025,101292,NA,1,707,1,34.99,0,34.99,3B3E59B5-6044-41FD-8913-8E056A4D29A2,24-03-14 23:00
61716,78249,NA,1,979,1,742.35,0,742.35,A990CBFF-3CFC-4BC6-875C-301691AB1C6A,06-12-13 23:00
60582,74265,NA,1,715,1,49.99,0,49.99,2965E5D5-C30D-4CA7-AFD1-D20D081B93A0,20-11-13 23:00
72936,116087,NA,1,973,1,1700.99,0,1700.99,2C29F7DE-F808-4BD7-9B04-4EDF063BF5C8,13-05-14 22:00
57051,61057,0E3B-4DB5-83,3,835,1,356.898,0,1070.694,F6966345-CFE2-4531-BA11-B536A0EDD0DE,29-09-13 22:00
65501,91018,NA,1,872,1,8.99,0,8.99,6AF38BAA-0618-4B9A-904A-F2BCA400FB0D,30-01-14 23:00
44762,4413,553E-437E-92,3,774,1,2039.994,0,6119.982,2BEE5F46-D272-4643-8D75-1054010050E9,30-10-11 23:00
69522,104308,28C3-4615-8B,11,880,2,31.8942,0.02,343.819476,05EFBFD0-E901-41BF-8A50-AC95C05EABD6,30-03-14 22:00
49040,25748,6653-43A9-8D,2,863,1,22.794,0,45.588,6DFC8D27-B48A-416C-8585-9809A0D3DA12,30-12-12 23:00
64244,86170,NA,1,708,1,34.99,0,34.99,78CA0973-B840-4263-A5F4-DFF1C35EC19E,13-01-14 23:00
47399,16927,B5FA-4CC2-8C,3,781,1,1242.8518,0,3728.5554,58460DE4-C4CA-4E6C-8C3D-283BC7A76DC4,30-07-12 22:00
47455,17957,41F3-48C2-B7,3,826,1,67.539,0,202.617,93AE3FB9-6F59-4E11-856E-42C6FEA96810,30-07-12 22:00
