SalesOrderID,RevisionNumber,OrderDate,DueDate,ShipDate,Status,OnlineOrderFlag,SalesOrderNumber,PurchaseOrderNumber,AccountNumber,CustomerID,SalesPersonID,TerritoryID,BillToAddressID,ShipToAddressID,ShipMethodID,CreditCardID,CreditCardApprovalCode,CurrencyRateID,SubTotal,TaxAmt,Freight,TotalDue,Comment,rowguid,ModifiedDate
65493,8,30-01-14,12-02-14,07-02-14,5,1,SO65493,NA,10-4030-027134,27134,NA,7,14704,14704,1,18816,637499Vi97760,NA,777.34,62.1872,19.4335,858.9607,NA,AF222867-B456-4A6A-B8D1-4727B74E54BC,06-02-14 23:00
74615,8,13-06-14,26-06-14,21-06-14,5,1,SO74615,NA,10-4030-011067,11067,NA,1,25508,25508,1,5701,828931Vi29863,NA,99.47,7.9576,2.4868,109.9144,NA,6E458D54-231A-49D4-9EB1-998B54A792FC,20-06-14 22:00
63424,8,31-12-13,13-01-14,08-01-14,5,1,SO63424,NA,10-4030-014102,14102,NA,9,11440,11440,1,15288,1043136Vi79059,10776,756.33,60.5064,18.9083,835.7447,NA,37C44CB8-68CC-4328-A620-94F53BDB7218,07-01-14 23:00
70670,8,13-04-14,26-04-14,21-04-14,5,1,SO70670,NA,10-4030-023909,23909,NA,7,27290,27290,1,10959,1242848Vi56507,NA,548.98,43.9184,13.7245,606.6229,NA,A1245AA5-993D-440C-A21B-BA83F9C4E152,20-04-14 22:00
53931,8,05-08-13,18-08-13,13-08-13,5,1,SO53931,NA,10-4030-012065,12065,NA,1,24861,24861,1,12417,820933Vi64228,NA,49.99,3.9992,1.2498,55.239,NA,9750B812-7ADC-4AB2-BC69-659DA4E5C6A5,12-08-13 22:00
50484,8,12-04-13,25-04-13,20-04-13,5,1,SO50484,NA,10-4030-018028,18028,NA,10,14579,14579,1,8830,230554Vi45573,7888,2181.5625,174.525,54.5391,2410.6266,NA,1C255C9B-C988-478B-8E22-6BF34D1857DB,19-04-13 22:00
63188,8,30-12-13,12-01-14,07-01-14,5,0,SO63188,PO16704191200,10-4020-000680,29984,290,7,713,713,5,8235,67141Vi42681,NA,3047.946,289.8592,90.581,3428.3862,NA,C0601563-67E4-4DD8-B679-A5BCE8D151DC,06-01-14 23:00
49534,8,27-01-13,09-02-13,04-02-13,5,0,SO49534,PO5510112224,10-4020-000005,29815,281,4,988,988,5,17324,68218Vi89980,NA,7046.91,676.5034,211.4073,7934.8207,NA,5174C007-E2DB-4448-80C0-E1188B9EB761,03-02-13 23:00
49252,8,06-01-13,19-01-13,14-01-13,5,1,SO49252,NA,10-4030-012378,12378,NA,8,28274,28274,1,2688,1232157Vi13961,NA,2071.4196,165.7136,51.7855,2288.9187,NA,46F97FC9-050E-4555-A7D9-8C91CEFF1592,13-01-13 23:00
56758,8,24-09-13,07-10-13,02-10-13,5,1,SO56758,NA,10-4030-012218,12218,NA,8,26215,26215,1,16618,616431Vi86016,NA,2400.95,192.076,60.0238,2653.0498,NA,5D334EA7-CCB1-44A1-A438-C7CDC977AE25,01-10-13 22:00
47094,8,02-07-12,15-07-12,10-07-12,5,1,SO47094,NA,10-4030-015664,15664,NA,8,24173,24173,1,17344,832553Vi90086,NA,2181.5625,174.525,54.5391,2410.6266,NA,CE38CD1D-369D-43C7-81BF-D42107482A58,09-07-12 22:00
60478,8,18-11-13,01-12-13,26-11-13,5,1,SO60478,NA,10-4030-011784,11784,NA,6,25101,25101,1,8020,324330Vi41526,10305,69.99,5.5992,1.7498,77.339,NA,3EFB2900-F42D-4051-85A0-C5BBEA412A45,25-11-13 23:00
49317,8,13-01-13,26-01-13,21-01-13,5,1,SO49317,NA,10-4030-014355,14355,NA,1,13774,13774,1,15689,1133848Vi81074,NA,1000.4375,80.035,25.0109,1105.4834,NA,9A10DAF4-ABBF-47E8-B399-BBEDE88B1D3A,20-01-13 23:00
44868,8,07-11-11,20-11-11,15-11-11,5,1,SO44868,NA,10-4030-028852,28852,NA,1,16927,16927,1,10845,932805Vi55949,NA,3578.27,286.2616,89.4568,3953.9884,NA,6329FD76-E05F-4E5D-A9F6-B588A1B00BB2,14-11-11 23:00
75036,8,27-06-14,10-07-14,05-07-14,5,1,SO75036,NA,10-4030-011711,11711,NA,6,27756,27756,1,9006,420554Vi46469,NA,62.98,5.0384,1.5745,69.5929,NA,828A0EFC-3D7B-4CD9-84B0-15394A0CFFD4,04-07-14 22:00
63256,8,30-12-13,12-01-14,07-01-14,5,0,SO63256,PO5249134409,10-4020-000357,29516,286,9,424,424,5,11472,107314Vi59190,10765,1331.256,129.4068,40.4396,1501.1024,NA,58C31DFE-E345-4529-8395-4372792718EC,06-01-14 23:00
64670,8,19-01-14,01-02-14,27-01-14,5,1,SO64670,NA,10-4030-017575,17575,NA,1,13643,13643,1,2825,141687Vi14684,NA,1735.98,138.8784,43.3995,1918.2579,NA,FF1D3C7B-79B9-45D8-9C8E-83D6E4A0C793,26-01-14 23:00
68941,8,23-03-14,05-04-14,31-03-14,5,1,SO68941,NA,10-4030-023213,23213,NA,4,25743,25743,1,5342,341092Vi27971,NA,617.47,49.3976,15.4368,682.3044,NA,BDA4D730-8067-40B9-8E44-A746B2C0E6C5,30-03-14 22:00
74123,8,29-05-14,11-06-14,06-06-14,5,1,SO74123,NA,10-4030-024571,24571,NA,7,23882,23882,1,9319,627536Vi48055,NA,27.77,2.2216,0.6943,30.6859,NA,DE9DDCDD-7868-4B0E-929A-0127520C592A,05-06-14 22:00
54320,8,12-08-13,25-08-13,20-08-13,5,1,SO54320,NA,10-4030-013155,13155,NA,9,19394,19394,1,1423,616989Vi7288,9225,84.47,6.7576,2.1118,93.3394,NA,6C828AB8-E6B8-4101-AE7B-F89B5D583CD4,19-08-13 22:00
65511,8,31-01-14,13-02-14,08-02-14,5,1,SO65511,NA,10-4030-017849,17849,NA,10,27206,27206,1,7212,319855Vi37433,11122,843.97,67.5176,21.0993,932.5869,NA,7DA89CA0-FFE7-4D3F-9E65-8378D5CBA40A,07-02-14 23:00
48362,8,29-10-12,11-11-12,06-11-12,5,0,SO48362,PO3770112517,10-4020-000151,29584,276,4,1014,1014,5,1803,78012Vi9291,NA,275.388,27.1716,8.4911,311.0507,NA,935CB999-58C3-4671-8680-08996CE24511,05-11-12 23:00
53403,8,29-07-13,11-08-13,06-08-13,5,1,SO53403,NA,10-4030-014061,14061,NA,9,26511,26511,1,7302,516896Vi37890,9071,32.27,2.5816,0.8068,35.6584,NA,6610E9CF-B746-4B05-8323-587A07C92F5D,05-08-13 22:00
62983,8,27-12-13,09-01-14,04-01-14,5,1,SO62983,NA,10-4030-014481,14481,NA,1,18400,18400,1,4,636858Vi17,NA,2359.98,188.7984,58.9995,2607.7779,NA,E2E4A37A-6E88-427C-BEE9-A1709193EB65,03-01-14 23:00
61504,8,03-12-13,16-12-13,11-12-13,5,1,SO61504,NA,10-4030-014574,14574,NA,6,11987,11987,1,3511,1023644Vi18476,10470,74.46,5.9568,1.8615,82.2783,NA,DA7CDDE7-633B-445E-B667-2FD34B07E461,10-12-13 23:00
54990,8,24-08-13,06-09-13,01-09-13,5,1,SO54990,NA,10-4030-025261,25261,NA,4,14101,14101,1,7656,1122064Vi39656,NA,71.58,5.7264,1.7895,79.0959,NA,8D706BAC-F752-420E-8A5F-8EE318E8C86B,31-08-13 22:00
65959,8,07-02-14,20-02-14,15-02-14,5,1,SO65959,NA,10-4030-018137,18137,NA,7,14913,14913,1,7170,619345Vi37212,NA,2343.96,187.5168,58.599,2590.0758,NA,FA3C989D-89E4-41C3-8D8D-33A35BDBF130,14-02-14 23:00
48021,8,29-09-12,12-10-12,07-10-12,5,0,SO48021,PO11629116216,10-4020-000396,30060,275,2,798,798,5,15155,46283Vi78368,NA,35564.8016,3434.9485,1073.4214,40073.1715,NA,CFC6840A-76B6-4388-96FD-8BAF538F7A2F,06-10-12 22:00
45625,8,03-02-12,16-02-12,11-02-12,5,1,SO45625,NA,10-4030-011307,11307,NA,4,26318,26318,1,9297,232498Vi47951,NA,3578.27,286.2616,89.4568,3953.9884,NA,EE660239-68F7-4892-8350-EBCBB18739C1,10-02-12 23:00
54301,8,11-08-13,24-08-13,19-08-13,5,1,SO54301,NA,10-4030-011238,11238,NA,10,12420,12420,1,2636,838065Vi13701,9219,1249.84,99.9872,31.246,1381.0732,NA,B967D960-74FE-40EB-90E1-DB7C700D5E96,18-08-13 22:00
51784,8,29-06-13,12-07-13,07-07-13,5,0,SO51784,PO18386130679,10-4020-000558,29509,277,2,816,816,5,8979,127565Vi46289,NA,7407.696,726.9833,227.1823,8361.8616,NA,703280FC-99DC-4249-9B5D-392BB7E4F398,06-07-13 22:00
67683,8,04-03-14,17-03-14,12-03-14,5,1,SO67683,NA,10-4030-012023,12023,NA,4,12865,12865,1,13397,136567Vi69406,NA,2354.99,188.3992,58.8748,2602.264,NA,DBCE6F78-95AD-42A5-8E9B-687C8091996C,11-03-14 23:00
72910,8,13-05-14,26-05-14,21-05-14,5,1,SO72910,NA,10-4030-020665,20665,NA,6,24672,24672,1,4280,436938Vi22492,12241,2359.46,188.7568,58.9865,2607.2033,NA,0B8830FD-1F7E-44E2-A948-6FA5293A07EB,20-05-14 22:00
68776,8,21-03-14,03-04-14,29-03-14,5,1,SO68776,NA,10-4030-018172,18172,NA,10,22486,22486,1,434,1028947Vi2199,11661,39.98,3.1984,0.9995,44.1779,NA,5D28497F-B145-4DC0-8139-168F0443F8F8,28-03-14 23:00
57807,8,10-10-13,23-10-13,18-10-13,5,1,SO57807,NA,10-4030-019648,19648,NA,6,20732,20732,1,1024,721734Vi5108,9876,7.28,0.5824,0.182,8.0444,NA,79FED912-A922-4786-9970-052B5E1701BE,17-10-13 22:00
53433,8,29-07-13,11-08-13,06-08-13,5,1,SO53433,NA,10-4030-012723,12723,NA,7,13188,13188,1,11902,1129949Vi61493,NA,68.97,5.5176,1.7243,76.2119,NA,B221D934-D7CF-47F8-AF5C-06F43868945B,05-08-13 22:00
58971,8,29-10-13,11-11-13,06-11-13,5,0,SO58971,PO1537134870,10-4020-000611,29563,279,5,978,978,5,14814,46716Vi76739,NA,37323.8223,3572.4081,1116.3775,42012.6079,NA,823C2328-108D-462B-B39C-434BC96F5241,05-11-13 23:00
56273,8,15-09-13,28-09-13,23-09-13,5,1,SO56273,NA,10-4030-016346,16346,NA,9,24773,24773,1,17662,718276Vi91643,9599,6.28,0.5024,0.157,6.9394,NA,64FD88CA-6B3F-4C8E-9D58-A8DD1425ADFD,22-09-13 22:00
51421,8,12-06-13,25-06-13,20-06-13,5,1,SO51421,NA,10-4030-011010,11010,NA,9,15412,15412,1,10245,539516Vi52885,8554,2294.99,183.5992,57.3748,2535.964,NA,F107D20C-5C71-4D31-A3C2-8D66621365EA,19-06-13 22:00
48790,8,29-11-12,12-12-12,07-12-12,5,0,SO48790,PO8613117697,10-4020-000641,30104,282,10,670,670,5,10422,18604Vi53747,6414,1899.3625,182.0158,56.8799,2138.2582,NA,35F3EA8C-CE89-4FD4-81A0-3672B6AF1277,06-12-12 23:00
63165,8,30-12-13,12-01-14,07-01-14,5,0,SO63165,PO10788196505,10-4020-000468,29765,277,3,806,806,5,15076,56328Vi77985,NA,1530.798,146.3519,45.735,1722.8849,NA,2696714C-3F3D-4A16-BE7E-A8D1D4C60F50,06-01-14 23:00
68606,8,18-03-14,31-03-14,26-03-14,5,1,SO68606,NA,10-4030-021976,21976,NA,9,17203,17203,1,13674,338719Vi70853,11623,1754.98,140.3984,43.8745,1939.2529,NA,13CB1B00-9993-44B8-8AEA-EA32B202E364,25-03-14 23:00
60907,8,25-11-13,08-12-13,03-12-13,5,1,SO60907,NA,10-4030-027112,27112,NA,6,14592,14592,1,9063,1124470Vi46784,10382,114.46,9.1568,2.8615,126.4783,NA,75683B9B-EF5D-45A6-8F3A-864FC2F8B5EA,02-12-13 23:00
51027,8,23-05-13,05-06-13,31-05-13,5,1,SO51027,NA,10-4030-015765,15765,NA,9,18223,18223,1,14711,834680Vi76235,8334,2049.0982,163.9279,51.2275,2264.2536,NA,4E438693-A9D0-4F63-A3AC-F10243524E03,30-05-13 22:00
52585,8,13-07-13,26-07-13,21-07-13,5,1,SO52585,NA,10-4030-015018,15018,NA,9,23327,23327,1,6652,518975Vi34632,8895,8.99,0.7192,0.2248,9.934,NA,D5767725-FB45-42D5-8B9D-08A6851AAF0E,20-07-13 22:00
56764,8,24-09-13,07-10-13,02-10-13,5,1,SO56764,NA,10-4030-024549,24549,NA,10,14651,14651,1,2570,619788Vi13390,9703,2514.93,201.1944,62.8733,2778.9977,NA,85FACC16-1A40-4B88-A7C4-5D91BD93BF78,01-10-13 22:00
48847,8,05-12-12,18-12-12,13-12-12,5,1,SO48847,NA,10-4030-014336,14336,NA,1,25289,25289,1,9872,735630Vi50871,NA,1000.4375,80.035,25.0109,1105.4834,NA,3B5DB6BB-C9D3-4CA1-A5BF-50EAE30E8358,12-12-12 23:00
48948,8,17-12-12,30-12-12,25-12-12,5,1,SO48948,NA,10-4030-013974,13974,NA,9,25264,25264,1,18679,734879Vi97095,6607,2071.4196,165.7136,51.7855,2288.9187,NA,83837890-DB21-4948-AB2C-CA986226A289,24-12-12 23:00
54294,8,11-08-13,24-08-13,19-08-13,5,1,SO54294,NA,10-4030-012421,12421,NA,4,15333,15333,1,1215,529311Vi6160,NA,74.98,5.9984,1.8745,82.8529,NA,5F09785C-DB31-4290-9A1A-12162E293397,18-08-13 22:00
46430,8,05-05-12,18-05-12,13-05-12,5,1,SO46430,NA,10-4030-013564,13564,NA,7,23256,23256,1,17819,930973Vi92458,NA,3578.27,286.2616,89.4568,3953.9884,NA,681E7F97-49AF-4010-BFC0-23D1B43D4E75,12-05-12 22:00
61522,8,03-12-13,16-12-13,11-12-13,5,1,SO61522,NA,10-4030-023423,23423,NA,9,14274,14274,1,17720,438198Vi91944,10468,1754.98,140.3984,43.8745,1939.2529,NA,74A717F2-FAEE-4F9A-A5BD-2CB809E312F4,10-12-13 23:00
51386,8,10-06-13,23-06-13,18-06-13,5,1,SO51386,NA,10-4030-011072,11072,NA,9,25368,25368,1,4953,1239483Vi25993,8532,2395.96,191.6768,59.899,2647.5358,NA,ED119E5D-B6AE-42D6-8464-1E565DD7B3B4,17-06-13 22:00
67715,8,05-03-14,18-03-14,13-03-14,5,1,SO67715,NA,10-4030-020633,20633,NA,1,24845,24845,1,6660,1223673Vi34683,NA,68.97,5.5176,1.7243,76.2119,NA,0CC64CDB-579E-4C43-BE08-A64CD132F887,12-03-14 23:00
56499,8,19-09-13,02-10-13,27-09-13,5,1,SO56499,NA,10-4030-026261,26261,NA,1,16915,16915,1,17162,221717Vi89072,NA,195.27,15.6216,4.8818,215.7734,NA,1F6F38D3-145B-456D-9987-B58A6FE4065E,26-09-13 22:00
67338,8,28-02-14,13-03-14,08-03-14,5,0,SO67338,PO3538153782,10-4020-000229,29875,290,7,687,687,5,11744,67909Vi60730,NA,2402.436,230.7332,72.1041,2705.2733,NA,B2CBEB58-EC84-4D2A-B66B-F161837DF8D7,07-03-14 23:00
47357,8,30-07-12,12-08-12,07-08-12,5,0,SO47357,PO18531126368,10-4020-000613,30037,278,6,545,545,5,6546,125280Vi34018,5069,8057.6592,767.5873,239.871,9065.1175,NA,CAE7FAE5-432A-4817-AE3D-391FE8E54262,06-08-12 22:00
47717,8,29-08-12,11-09-12,06-09-12,5,0,SO47717,PO6554118255,10-4020-000387,30057,279,5,951,951,5,1324,88373Vi6740,NA,1409.382,135.3007,42.2815,1586.9642,NA,C3184D90-4943-46B0-8BA6-D8959E1C2A69,05-09-12 22:00
56912,8,27-09-13,10-10-13,05-10-13,5,1,SO56912,NA,10-4030-028783,28783,NA,1,17974,17974,1,14551,716855Vi75455,9733,34.99,2.7992,0.8748,38.664,NA,A255F422-6BB7-4C80-BE33-0DE528373319,04-10-13 22:00
45559,8,28-01-12,10-02-12,05-02-12,5,0,SO45559,PO4002119855,10-4020-000674,29982,276,4,1102,1102,5,16704,58067Vi86516,NA,1258.3767,120.8042,37.7513,1416.9322,NA,036944E5-205B-42D1-994F-2EB7DE5D762F,04-02-12 23:00
45102,8,04-12-11,17-12-11,12-12-11,5,1,SO45102,NA,10-4030-029274,29274,NA,4,13152,13152,1,12009,533592Vi62080,NA,3578.27,286.2616,89.4568,3953.9884,NA,5A02A374-EFB5-462C-AF26-D3FA7B23BD85,11-12-11 23:00
69386,8,29-03-14,11-04-14,06-04-14,5,1,SO69386,NA,10-4030-028506,28506,NA,7,12303,12303,1,8504,142375Vi43961,NA,1164.47,93.1576,29.1118,1286.7394,NA,BF49A571-E23D-4076-A553-901AED45CB55,05-04-14 22:00
50610,8,25-04-13,08-05-13,03-05-13,5,1,SO50610,NA,10-4030-015941,15941,NA,4,16945,16945,1,8538,733472Vi44158,NA,782.99,62.6392,19.5748,865.204,NA,FFF740B2-7BDD-4E9C-8F78-F65E981B6D0D,02-05-13 22:00
53321,8,27-07-13,09-08-13,04-08-13,5,1,SO53321,NA,10-4030-022625,22625,NA,7,16225,16225,1,5244,1028467Vi27439,NA,77.96,6.2368,1.949,86.1458,NA,EA0424EF-59F5-40F9-8A24-9E17A03827D7,03-08-13 22:00
67280,8,28-02-14,13-03-14,08-03-14,5,0,SO67280,PO12412130838,10-4020-000670,29827,275,3,631,631,5,11886,126174Vi61402,NA,66479.7071,6382.9283,1994.6651,74857.3005,NA,FD6205B5-8AF2-47C5-8C04-2DB18B0ED96D,07-03-14 23:00
45823,8,29-02-12,13-03-12,08-03-12,5,1,SO45823,NA,10-4030-020253,20253,NA,9,28058,28058,1,11229,1234166Vi57934,3395,3578.27,286.2616,89.4568,3953.9884,NA,E102BEAA-9C34-42BB-B295-D9D38CE0C3C0,07-03-12 23:00
51909,8,29-06-13,12-07-13,07-07-13,5,1,SO51909,NA,10-4030-011566,11566,NA,7,29648,29648,1,NA,NA,NA,54.98,4.3984,1.3745,60.7529,NA,E3F03532-A0D8-4D72-AA8F-28BDD4AF605A,06-07-13 22:00
54513,8,15-08-13,28-08-13,23-08-13,5,1,SO54513,NA,10-4030-014083,14083,NA,1,26193,26193,1,5216,135803Vi27282,NA,1750.98,140.0784,43.7745,1934.8329,NA,E249842D-4280-40F6-9A6D-86FF3678D641,22-08-13 22:00
63220,8,30-12-13,12-01-14,07-01-14,5,0,SO63220,PO9773177410,10-4020-000008,29814,279,5,908,908,5,2274,57240Vi11898,NA,4642.524,445.6823,139.2757,5227.482,NA,FCC16273-8573-48D2-B471-871D64E1F523,06-01-14 23:00
55414,8,30-08-13,12-09-13,07-09-13,5,1,SO55414,NA,10-4030-016992,16992,NA,4,23174,23174,1,17646,825037Vi91561,NA,4.99,0.3992,0.1248,5.514,NA,D9BCFFB2-FEBC-4E6E-90DC-457634692828,06-09-13 22:00
47788,8,07-09-12,20-09-12,15-09-12,5,1,SO47788,NA,10-4030-016546,16546,NA,10,17096,17096,1,542,931530Vi2812,5501,2181.5625,174.525,54.5391,2410.6266,NA,8AA4919A-1BC9-4C91-A707-7D54F0C18839,14-09-12 22:00
44163,8,05-08-11,18-08-11,13-08-11,5,1,SO44163,NA,10-4030-028193,28193,NA,4,21205,21205,1,1278,631818Vi6479,NA,3578.27,286.2616,89.4568,3953.9884,NA,A3B03BDB-7051-43CA-BFAE-2390E2D186CD,12-08-11 22:00
52941,8,20-07-13,02-08-13,28-07-13,5,1,SO52941,NA,10-4030-018449,18449,NA,6,28218,28218,1,10693,526135Vi55149,8974,30.97,2.4776,0.7743,34.2219,NA,C39487A5-3410-47D8-BB0D-C94445AF3248,27-07-13 22:00
57894,8,11-10-13,24-10-13,19-10-13,5,1,SO57894,NA,10-4030-019788,19788,NA,9,11537,11537,1,4910,1139393Vi25774,9885,2478.34,198.2672,61.9585,2738.5657,NA,E71AAE6C-41E6-4450-8C26-C33E94FFC55A,18-10-13 22:00
51159,8,29-05-13,11-06-13,06-06-13,5,0,SO51159,PO5394186744,10-4020-000094,29920,275,4,570,570,5,19043,107704Vi98944,NA,484.632,46.2556,14.4549,545.3425,NA,68DD1E06-3DE3-4F2A-BC2A-DC927F10DBAC,05-06-13 22:00
55006,8,24-08-13,06-09-13,01-09-13,5,1,SO55006,NA,10-4030-019064,19064,NA,8,28069,28069,1,11973,726945Vi61877,NA,32.27,2.5816,0.8068,35.6584,NA,01ADA268-CF28-4687-AE8C-483839726E66,31-08-13 22:00
56086,8,11-09-13,24-09-13,19-09-13,5,1,SO56086,NA,10-4030-019833,19833,NA,1,17031,17031,1,15327,224513Vi79209,NA,69.99,5.5992,1.7498,77.339,NA,EA655250-F4E2-4E97-9247-A20451E04FAA,18-09-13 22:00
50382,8,02-04-13,15-04-13,10-04-13,5,1,SO50382,NA,10-4030-015591,15591,NA,9,19235,19235,1,2466,1134767Vi12842,7773,2049.0982,163.9279,51.2275,2264.2536,NA,D5C130AC-535D-4426-BB69-6166678DC4FD,09-04-13 22:00
53251,8,26-07-13,08-08-13,03-08-13,5,1,SO53251,NA,10-4030-028175,28175,NA,1,13127,13127,1,8425,1021189Vi43619,NA,7.28,0.5824,0.182,8.0444,NA,E15C178C-E4D1-437E-8CC7-0D350FD6F6C5,02-08-13 22:00
69181,8,27-03-14,09-04-14,04-04-14,5,1,SO69181,NA,10-4030-011711,11711,NA,6,27756,27756,1,9006,421284Vi46469,11724,4.99,0.3992,0.1248,5.514,NA,10A0C2EC-9026-486F-8972-34BE362A24A9,03-04-14 22:00
51219,8,31-05-13,13-06-13,08-06-13,5,1,SO51219,NA,10-4030-025086,25086,NA,4,28912,28912,1,5625,539789Vi29446,NA,1308.31,104.6648,32.7078,1445.6826,NA,B2CE0C7A-67AA-4A14-A1D9-1BF70EBEBEE0,07-06-13 22:00
51020,8,22-05-13,04-06-13,30-05-13,5,1,SO51020,NA,10-4030-016159,16159,NA,9,13606,13606,1,11616,534709Vi60011,8323,2071.4196,165.7136,51.7855,2288.9187,NA,CDA2E117-FD44-4829-A803-2757439B1DB9,29-05-13 22:00
58268,8,18-10-13,31-10-13,26-10-13,5,1,SO58268,NA,10-4030-014562,14562,NA,4,24899,24899,1,1304,325880Vi6621,NA,7.28,0.5824,0.182,8.0444,NA,4F144EA2-312D-4DE0-AB3A-2167518FFA2A,25-10-13 22:00
45775,8,27-02-12,11-03-12,06-03-12,5,1,SO45775,NA,10-4030-014207,14207,NA,8,20064,20064,1,17334,730883Vi90044,NA,3578.27,286.2616,89.4568,3953.9884,NA,563DEFCA-E296-4F2C-A65D-E23CDEDAB810,05-03-12 23:00
46773,8,09-06-12,22-06-12,17-06-12,5,1,SO46773,NA,10-4030-013173,13173,NA,1,23235,23235,1,18986,133139Vi98645,NA,2181.5625,174.525,54.5391,2410.6266,NA,0C527B91-B58C-475C-8402-1B62CF42F5BB,16-06-12 22:00
46516,8,17-05-12,30-05-12,25-05-12,5,1,SO46516,NA,10-4030-026116,26116,NA,1,21504,21504,1,6886,233244Vi35884,NA,3374.99,269.9992,84.3748,3729.364,NA,39C68292-6DAF-47B3-A255-CFB9046ABA7B,24-05-12 22:00
52212,8,06-07-13,19-07-13,14-07-13,5,1,SO52212,NA,10-4030-018275,18275,NA,9,11651,11651,1,12162,1216032Vi62869,8818,2443.35,195.468,61.0838,2699.9018,NA,903A614D-1EC3-411A-8748-16B736D744A2,13-07-13 22:00
74379,8,06-06-14,19-06-14,14-06-14,5,1,SO74379,NA,10-4030-011182,11182,NA,1,12110,12110,1,8298,321222Vi42974,NA,38.98,3.1184,0.9745,43.0729,NA,94AA002D-7ACA-49C6-B5FD-C1A257DBC03A,13-06-14 22:00
57942,8,12-10-13,25-10-13,20-10-13,5,1,SO57942,NA,10-4030-029316,29316,NA,9,11709,11709,1,4139,239010Vi21722,9896,2433.04,194.6432,60.826,2688.5092,NA,977C26D2-A0FA-4841-89F1-4BE7C5A239F1,19-10-13 22:00
66219,8,11-02-14,24-02-14,19-02-14,5,1,SO66219,NA,10-4030-025350,25350,NA,4,15658,15658,1,12668,322086Vi65511,NA,32.27,2.5816,0.8068,35.6584,NA,84441D94-34C4-44EA-99B3-CDEC99F3571A,18-02-14 23:00
60658,8,21-11-13,04-12-13,29-11-13,5,1,SO60658,NA,10-4030-021245,21245,NA,4,21469,21469,1,3415,123919Vi17978,NA,22.93,1.8344,0.5733,25.3377,NA,C44BBDA5-92B7-4B64-980E-3CCE6524670F,28-11-13 23:00
47864,8,16-09-12,29-09-12,24-09-12,5,1,SO47864,NA,10-4030-021966,21966,NA,9,20821,20821,1,5967,434945Vi31072,5595,2181.5625,174.525,54.5391,2410.6266,NA,95D893F6-01CC-4866-B31B-1D1917581D2C,23-09-12 22:00
64745,8,21-01-14,03-02-14,29-01-14,5,1,SO64745,NA,10-4030-026196,26196,NA,4,22381,22381,1,5398,922499Vi28277,NA,29.98,2.3984,0.7495,33.1279,NA,AAFD1DA1-B480-462F-84C7-9B7D3374FE03,28-01-14 23:00
71587,8,27-04-14,10-05-14,05-05-14,5,1,SO71587,NA,10-4030-015052,15052,NA,10,19599,19599,1,7521,526604Vi38955,12068,37.29,2.9832,0.9323,41.2055,NA,072D5961-8B94-427A-B7A0-03EF47C039BB,04-05-14 22:00
60276,8,15-11-13,28-11-13,23-11-13,5,1,SO60276,NA,10-4030-018093,18093,NA,1,20362,20362,1,5431,625156Vi28451,NA,13.98,1.1184,0.3495,15.4479,NA,ECEC92E5-BD27-498E-9F8F-42D8B793FAEE,22-11-13 23:00
71741,8,29-04-14,12-05-14,07-05-14,5,1,SO71741,NA,10-4030-018785,18785,NA,6,17944,17944,1,18253,236507Vi94675,12087,2350.96,188.0768,58.774,2597.8108,NA,D9A40AE7-E596-4DC7-B24A-51FC8ADB7DCA,06-05-14 22:00
46069,8,29-03-12,11-04-12,06-04-12,5,0,SO46069,PO609194739,10-4020-000492,29757,276,4,1070,1070,5,13246,66525Vi68706,NA,8232.2298,789.3397,246.6687,9268.2382,NA,BE7B9E3F-5ACB-4E16-AE5B-ADA055CEA20C,05-04-12 22:00
51070,8,27-05-13,09-06-13,04-06-13,5,1,SO51070,NA,10-4030-024477,24477,NA,9,21334,21334,1,4495,834898Vi23559,8378,2181.5625,174.525,54.5391,2410.6266,NA,19C12E99-F9FC-41B8-9377-82248BAB99C6,03-06-13 22:00
56283,8,15-09-13,28-09-13,23-09-13,5,1,SO56283,NA,10-4030-011530,11530,NA,6,27981,27981,1,18732,120871Vi97375,9601,38.98,3.1184,0.9745,43.0729,NA,7FD24F4F-564E-44D6-B701-013C97ACD7BB,22-09-13 22:00
49948,8,04-03-13,17-03-13,12-03-13,5,1,SO49948,NA,10-4030-015015,15015,NA,9,27231,27231,1,10023,332907Vi51604,7454,2049.0982,163.9279,51.2275,2264.2536,NA,E4377011-BA1F-4B2B-87CB-D713CC2ACD0F,11-03-13 23:00
52090,8,03-07-13,16-07-13,11-07-13,5,1,SO52090,NA,10-4030-018889,18889,NA,1,17837,17837,1,10935,1124273Vi56408,NA,78.98,6.3184,1.9745,87.2729,NA,36C44369-D8F0-4C15-BBB1-72E9D99DFE5E,10-07-13 22:00
50193,8,29-03-13,11-04-13,06-04-13,5,0,SO50193,PO18821190133,10-4020-000686,29986,290,7,714,714,5,12198,85173Vi63083,7733,6320.2454,605.2544,189.142,7114.6418,NA,07B884D7-59FF-4FA7-8BBF-509C829D6C2F,05-04-13 22:00
62577,8,20-12-13,02-01-14,28-12-13,5,1,SO62577,NA,10-4030-024055,24055,NA,10,22181,22181,1,5421,142080Vi28413,10660,1170.48,93.6384,29.262,1293.3804,NA,F7518222-A9A8-49AB-9A7E-42699FCA9715,27-12-13 23:00
